player_id,games_played,goals,assists,minutes_played,yellow_cards,red_cards,goals_per_game,minutes_per_game
996897,32,5,1,2139,9,0,0.156,66.8
997478,1,0,0,6,0,0,0.0,6.0
997861,13,0,0,1085,0,0,0.0,83.5
998101,9,0,0,137,1,0,0.0,15.2
999127,8,0,0,129,0,0,0.0,16.1
999743,1,0,0,1,0,0,0.0,1.0
1000135,2,0,0,20,0,0,0.0,10.0
1000675,6,0,0,121,0,0,0.0,20.2
1004301,19,0,0,1673,4,0,0.0,88.1
1004344,2,0,0,19,0,0,0.0,9.5
1004479,1,0,0,9,0,0,0.0,9.0
1004486,11,0,0,290,1,0,0.0,26.4
1004619,27,1,0,1251,4,0,0.037,46.3
1004708,17,1,0,663,1,0,0.059,39.0
1004834,15,2,0,376,0,0,0.133,25.1
1005165,33,3,6,1872,2,0,0.091,56.7
1005240,18,0,0,1191,4,0,0.0,66.2
1005575,36,1,1,3138,9,0,0.028,87.2
1005583,3,0,0,47,0,0,0.0,15.7
1005649,25,1,0,2133,5,0,0.04,85.3
1006411,22,0,0,1514,4,0,0.0,68.8
1007378,5,0,0,84,0,0,0.0,16.8
1008570,2,0,0,25,0,0,0.0,12.5
1009030,9,1,0,113,0,0,0.111,12.6
1009440,7,0,0,246,0,0,0.0,35.1
1009441,9,0,0,108,0,0,0.0,12.0
1009596,20,0,1,1560,4,0,0.0,78.0
1009658,3,0,0,34,0,0,0.0,11.3
1009765,3,0,0,47,0,0,0.0,15.7
1010854,12,0,0,406,1,0,0.0,33.8
1010856,3,0,0,23,0,0,0.0,7.7
1011131,32,1,2,1304,4,0,0.031,40.8
1011140,3,0,0,107,0,0,0.0,35.7
1011200,20,1,1,1642,2,0,0.05,82.1
1011936,1,0,0,1,0,0,0.0,1.0
1012534,34,3,4,2401,3,0,0.088,70.6
1012564,15,5,2,1120,1,0,0.333,74.7
1012731,6,0,0,208,0,0,0.0,34.7
1013810,1,0,0,26,0,0,0.0,26.0
1016015,30,1,0,1540,3,0,0.033,51.3
1018259,28,7,3,2038,4,0,0.25,72.8
1018395,1,0,0,8,0,0,0.0,8.0
1018912,4,0,0,164,0,0,0.0,41.0
1018920,22,2,1,787,4,0,0.091,35.8
1018938,25,2,0,2250,6,0,0.08,90.0
1020191,23,3,0,2014,2,0,0.13,87.6
1023191,2,0,0,25,0,0,0.0,12.5
1025582,2,0,0,16,1,0,0.0,8.0
1030153,1,0,0,15,0,0,0.0,15.0
1032280,21,2,3,1409,0,0,0.095,67.1
1032683,2,0,0,4,0,0,0.0,2.0
1033005,14,0,0,339,1,0,0.0,24.2
1034853,24,2,0,1804,7,0,0.083,75.2
1035156,1,0,0,9,0,0,0.0,9.0
1035765,33,5,3,1903,1,0,0.152,57.7
1038133,1,0,0,13,0,0,0.0,13.0
1038308,14,0,0,746,2,0,0.0,53.3
1038512,17,1,0,333,1,0,0.059,19.6
1038950,33,7,4,1668,3,0,0.212,50.5
1041614,2,0,0,180,0,0,0.0,90.0
1042472,8,1,0,197,0,0,0.125,24.6
1043646,28,1,0,1085,3,0,0.036,38.8
1045123,6,0,0,21,0,0,0.0,3.5
1045446,2,0,0,5,0,0,0.0,2.5
1045986,2,0,0,36,0,0,0.0,18.0
1046867,18,0,0,507,3,0,0.0,28.2
1047257,1,0,0,90,0,0,0.0,90.0
1047280,2,0,0,25,0,0,0.0,12.5
1049911,2,0,0,17,0,0,0.0,8.5
1052420,4,0,0,135,1,0,0.0,33.8
1052439,15,1,0,420,0,0,0.067,28.0
1053208,10,1,1,354,1,0,0.1,35.4
1054934,10,1,0,281,2,0,0.1,28.1
1055860,1,0,0,1,0,0,0.0,1.0
1056970,1,0,0,33,0,0,0.0,33.0
1056993,22,2,2,846,4,0,0.091,38.5
1057316,23,1,0,1037,5,0,0.043,45.1
1057563,4,0,0,228,0,0,0.0,57.0
1057574,1,0,0,2,0,0,0.0,2.0
1058354,5,0,0,115,0,0,0.0,23.0
1058359,7,1,0,383,2,0,0.143,54.7
1058368,21,1,0,679,1,0,0.048,32.3
1058514,12,1,0,740,0,0,0.083,61.7
1058520,10,0,0,288,0,0,0.0,28.8
1060087,21,2,1,353,2,0,0.095,16.8
1061122,28,3,1,1712,3,0,0.107,61.1
1061282,17,2,1,1084,2,0,0.118,63.8
1061336,23,0,0,1924,4,0,0.0,83.7
1061820,12,0,0,236,0,0,0.0,19.7
1063329,6,0,0,83,0,0,0.0,13.8
1063333,5,0,0,364,1,0,0.0,72.8
1063338,25,11,0,1339,3,0,0.44,53.6
1063340,21,0,1,1143,3,0,0.0,54.4
1063553,1,0,0,15,0,0,0.0,15.0
1063574,2,0,0,15,0,0,0.0,7.5
1063598,3,0,0,59,1,0,0.0,19.7
1064105,4,0,0,58,0,0,0.0,14.5
1064471,26,1,2,1405,4,0,0.038,54.0
1064506,7,1,0,98,0,0,0.143,14.0
1064538,2,0,0,125,0,0,0.0,62.5
1064871,27,16,1,2196,3,0,0.593,81.3
1065227,3,1,0,12,0,0,0.333,4.0
1065442,6,0,0,186,0,0,0.0,31.0
1065832,1,0,0,45,0,0,0.0,45.0
1066134,1,0,0,21,0,0,0.0,21.0
1066206,1,0,0,45,0,0,0.0,45.0
1067168,3,0,0,93,0,0,0.0,31.0
1067904,30,5,12,2326,2,0,0.167,77.5
1068110,4,0,0,49,0,0,0.0,12.2
1069512,8,0,0,53,1,0,0.0,6.6
1070591,1,0,0,2,0,0,0.0,2.0
1070979,15,2,1,549,1,0,0.133,36.6
1071596,16,1,0,771,0,0,0.062,48.2
1071818,1,0,0,13,0,0,0.0,13.0
1071956,9,0,0,383,0,0,0.0,42.6
1073176,2,0,0,180,1,0,0.0,90.0
1073748,15,1,1,1060,3,0,0.067,70.7
1074628,31,2,1,2115,3,0,0.065,68.2
1074990,8,1,0,513,2,0,0.125,64.1
1075147,26,5,6,1282,1,0,0.192,49.3
1075575,18,0,0,362,0,0,0.0,20.1
1075583,9,1,0,441,0,0,0.111,49.0
1076815,33,0,1,2561,5,0,0.0,77.6
1077175,22,0,0,1375,2,0,0.0,62.5
1077670,6,0,0,221,1,0,0.0,36.8
1077674,1,0,0,7,0,0,0.0,7.0
1078163,17,0,1,923,2,0,0.0,54.3
1078326,15,0,0,339,0,0,0.0,22.6
1081496,7,0,0,84,0,0,0.0,12.0
1081907,1,0,0,5,0,0,0.0,5.0
1081995,11,0,0,66,2,0,0.0,6.0
1082581,3,0,1,127,0,0,0.0,42.3
1082774,11,0,0,554,1,0,0.0,50.4
1083069,3,0,0,37,0,0,0.0,12.3
1084539,4,0,0,27,0,0,0.0,6.8
1084638,27,1,0,2122,3,0,0.037,78.6
1085591,1,0,0,15,0,0,0.0,15.0
1086258,4,0,0,144,1,0,0.0,36.0
1088110,10,0,0,95,0,0,0.0,9.5
1088199,31,2,8,2612,4,0,0.065,84.3
1089202,2,0,0,146,1,0,0.0,73.0
1089770,1,0,0,1,0,0,0.0,1.0
1091353,4,0,0,315,0,0,0.0,78.8
1091562,4,0,1,38,0,0,0.0,9.5
1096744,22,1,0,505,1,0,0.045,23.0
1097113,13,1,0,528,1,0,0.077,40.6
1097139,30,0,1,2328,7,0,0.0,77.6
1099860,2,0,0,30,1,0,0.0,15.0
1099924,8,1,0,83,0,0,0.125,10.4
1101356,1,0,0,18,0,0,0.0,18.0
1101641,7,0,0,304,0,0,0.0,43.4
1103652,9,0,0,541,1,0,0.0,60.1
1103958,29,5,0,1266,0,0,0.172,43.7
1104206,2,0,0,31,0,0,0.0,15.5
1105810,2,0,0,93,0,0,0.0,46.5
1105948,1,0,0,8,0,0,0.0,8.0
1106860,1,0,0,9,0,0,0.0,9.0
1107726,6,0,0,113,0,0,0.0,18.8
1107733,13,0,0,528,0,0,0.0,40.6
1108466,19,2,1,551,0,0,0.105,29.0
1110406,14,0,2,623,0,0,0.0,44.5
1111589,32,0,5,2711,6,0,0.0,84.7
1111776,16,1,2,536,2,0,0.062,33.5
1111777,23,2,1,1941,5,0,0.087,84.4
1111820,1,0,0,1,0,0,0.0,1.0
1111831,1,0,0,14,0,0,0.0,14.0
1112449,37,2,0,3220,7,0,0.054,87.0
1113451,29,1,0,2429,4,0,0.034,83.8
1114155,15,1,0,341,1,0,0.067,22.7
1114187,1,0,0,22,1,0,0.0,22.0
1117771,2,0,0,48,1,0,0.0,24.0
1118201,3,0,0,70,0,0,0.0,23.3
1118293,7,0,0,97,0,0,0.0,13.9
1118347,10,0,0,183,0,0,0.0,18.3
1118495,2,0,0,27,0,0,0.0,13.5
1119391,4,0,0,77,0,0,0.0,19.2
1119453,20,2,1,819,2,0,0.1,41.0
1119456,23,1,1,1444,2,0,0.043,62.8
1119880,7,0,0,103,0,0,0.0,14.7
1119881,14,0,0,380,2,0,0.0,27.1
1121298,26,0,0,1954,7,0,0.0,75.2
1124005,17,1,2,429,1,0,0.059,25.2
1124136,16,1,3,1291,4,0,0.062,80.7
1125079,2,0,0,14,0,0,0.0,7.0
1127730,16,0,4,822,4,0,0.0,51.4
1129198,6,0,0,488,2,0,0.0,81.3
1130514,33,1,3,2137,4,0,0.03,64.8
1131159,1,0,0,8,0,0,0.0,8.0
1131161,26,5,2,578,2,0,0.192,22.2
1133733,3,0,1,155,2,0,0.0,51.7
1133929,15,2,1,323,2,0,0.133,21.5
1134110,1,0,0,90,0,0,0.0,90.0
1134250,1,0,0,1,0,0,0.0,1.0
1134251,20,2,1,1402,3,0,0.1,70.1
1134304,4,0,0,266,0,0,0.0,66.5
1135611,1,0,0,45,0,0,0.0,45.0
1141560,17,3,2,530,0,0,0.176,31.2
1144121,1,0,0,10,0,0,0.0,10.0
1144627,12,1,0,313,3,0,0.083,26.1
1144700,28,0,0,2256,8,0,0.0,80.6
1144999,9,0,0,285,0,0,0.0,31.7
1145064,10,0,0,343,3,0,0.0,34.3
1145504,9,1,0,383,0,0,0.111,42.6
1150105,5,0,0,69,0,0,0.0,13.8
1151929,12,0,2,510,0,0,0.0,42.5
1153105,6,0,0,42,0,0,0.0,7.0
1153628,4,0,0,45,0,0,0.0,11.2
1153630,1,0,0,1,0,0,0.0,1.0
1155608,10,0,0,162,0,0,0.0,16.2
1159022,3,0,0,199,1,0,0.0,66.3
1159439,1,0,0,6,0,0,0.0,6.0
1159864,21,1,0,1628,5,0,0.048,77.5
1160814,25,5,1,785,0,0,0.2,31.4
1162654,5,1,0,99,0,0,0.2,19.8
1162968,1,0,0,5,0,0,0.0,5.0
1164331,4,0,1,120,2,0,0.0,30.0
1164662,3,0,0,20,0,0,0.0,6.7
1166473,6,0,0,373,0,0,0.0,62.2
1168219,34,13,5,1958,4,0,0.382,57.6
1169436,2,0,0,137,0,0,0.0,68.5
1170001,1,0,0,2,0,0,0.0,2.0
1170286,14,0,1,192,0,0,0.0,13.7
1170313,2,0,0,2,0,0,0.0,1.0
1170718,4,0,0,55,1,0,0.0,13.8
1173050,1,0,0,1,0,0,0.0,1.0
1173868,1,0,0,1,0,0,0.0,1.0
1174032,2,0,0,8,0,0,0.0,4.0
1175410,1,0,0,32,0,0,0.0,32.0
1176215,11,0,0,241,0,0,0.0,21.9
1176271,1,0,0,6,0,0,0.0,6.0
1176345,19,0,0,798,2,0,0.0,42.0
1178488,22,1,0,536,2,0,0.045,24.4
1178489,30,0,1,1602,5,0,0.0,53.4
1178695,9,1,0,373,1,0,0.111,41.4
1179482,1,1,0,27,0,0,1.0,27.0
1182738,17,0,0,1446,8,0,0.0,85.1
1184007,10,1,1,178,0,0,0.1,17.8
1184986,5,0,0,62,1,0,0.0,12.4
1185887,1,0,0,10,0,0,0.0,10.0
1185888,24,3,2,998,0,0,0.125,41.6
1185913,1,0,0,15,0,0,0.0,15.0
1186235,2,0,0,12,0,0,0.0,6.0
1186244,1,0,1,5,0,0,0.0,5.0
1186245,1,0,0,78,0,0,0.0,78.0
1186789,4,0,1,189,1,0,0.0,47.2
1187629,6,1,1,153,0,0,0.167,25.5
1187942,22,0,1,1139,2,0,0.0,51.8
1189317,1,0,0,90,0,0,0.0,90.0
1190411,31,2,9,1735,3,0,0.065,56.0
1191068,1,0,0,13,0,0,0.0,13.0
1191069,4,0,0,29,0,0,0.0,7.2
1191444,27,2,2,1884,9,0,0.074,69.8
1191473,3,0,0,137,0,0,0.0,45.7
1191520,3,0,0,181,0,0,0.0,60.3
1193849,1,0,0,2,0,0,0.0,2.0
1193867,9,0,0,259,0,0,0.0,28.8
1196272,1,0,0,1,0,0,0.0,1.0
1200289,17,0,0,329,0,0,0.0,19.4
1200417,3,0,0,26,0,0,0.0,8.7
1200423,6,1,0,129,0,0,0.167,21.5
1200427,23,1,1,1093,5,0,0.043,47.5
1201529,1,0,0,1,0,0,0.0,1.0
1202361,1,0,0,16,0,0,0.0,16.0
1204163,1,0,0,1,0,0,0.0,1.0
1206824,3,0,0,42,0,0,0.0,14.0
1208520,1,0,0,29,0,0,0.0,29.0
1208968,2,0,0,11,0,0,0.0,5.5
1209287,2,0,0,21,0,0,0.0,10.5
1210116,1,0,0,11,0,0,0.0,11.0
1213681,11,0,1,320,0,0,0.0,29.1
1226357,5,0,0,157,0,0,0.0,31.4
1227106,6,0,0,41,0,0,0.0,6.8
1228231,17,1,0,1314,3,0,0.059,77.3
1228317,8,1,0,498,0,0,0.125,62.2
1230661,27,3,2,1790,0,0,0.111,66.3
1232057,12,0,0,471,2,0,0.0,39.2
1234988,13,2,0,184,0,0,0.154,14.2
1237907,2,0,0,10,0,0,0.0,5.0
1241207,20,0,0,1724,5,0,0.0,86.2
1241211,27,2,0,1352,4,0,0.074,50.1
1249340,1,0,0,24,0,0,0.0,24.0
1250522,5,0,0,169,2,0,0.0,33.8
1251220,2,0,0,21,0,0,0.0,10.5
1254786,4,0,0,93,0,0,0.0,23.2
1259870,1,0,0,1,0,0,0.0,1.0
1262768,1,0,0,57,0,0,0.0,57.0
1262787,1,0,0,7,0,0,0.0,7.0
1268764,14,0,0,698,2,0,0.0,49.9
1275040,2,0,0,6,0,0,0.0,3.0
1280281,20,3,1,319,4,0,0.15,16.0
1291929,1,0,0,1,0,0,0.0,1.0
1293040,2,0,0,62,0,0,0.0,31.0
1294853,1,0,0,1,0,0,0.0,1.0
1296876,7,0,1,211,0,0,0.0,30.1
1297673,11,0,0,428,1,0,0.0,38.9
1297674,1,1,0,11,0,0,1.0,11.0
1300966,7,0,0,162,2,0,0.0,23.1
1301102,4,0,0,24,0,0,0.0,6.0
1301775,31,2,6,1796,0,0,0.065,57.9
1306455,1,0,0,38,0,0,0.0,38.0
1306999,4,1,0,85,0,0,0.25,21.2
1307004,13,2,2,435,0,0,0.154,33.5
1307109,1,0,0,1,0,0,0.0,1.0
1309324,5,0,1,43,0,0,0.0,8.6
1312698,7,0,1,193,0,0,0.0,27.6
1314562,2,0,0,59,0,0,0.0,29.5
1314671,6,0,0,133,1,0,0.0,22.2
1315458,6,0,0,227,0,0,0.0,37.8
1318474,3,0,0,16,0,0,0.0,5.3
1322090,1,0,0,39,0,0,0.0,39.0
1330946,1,0,0,3,0,0,0.0,3.0
1331450,2,0,0,55,0,0,0.0,27.5
1348941,2,0,0,7,0,0,0.0,3.5
1352339,2,0,0,33,0,0,0.0,16.5
1353609,1,0,0,1,0,0,0.0,1.0
1354775,1,0,0,5,0,0,0.0,5.0
1364454,29,5,5,1235,3,0,0.172,42.6
1367596,2,0,0,2,0,0,0.0,1.0
1370903,1,0,0,16,0,0,0.0,16.0
1371793,9,2,0,330,1,0,0.222,36.7
1371830,3,0,0,147,1,0,0.0,49.0
1375227,10,0,2,597,2,0,0.0,59.7
1378338,1,0,0,6,1,0,0.0,6.0
1380977,1,0,0,3,0,0,0.0,3.0
1382453,1,0,0,4,0,0,0.0,4.0
1384911,3,0,0,11,0,0,0.0,3.7
1385195,2,0,0,49,0,0,0.0,24.5
1385448,2,0,0,50,0,0,0.0,25.0
1390649,33,12,9,2483,2,0,0.364,75.2
1393997,2,0,0,41,0,0,0.0,20.5
1453065,2,1,0,48,0,0,0.5,24.0
1453066,5,0,0,78,1,0,0.0,15.6
1487239,1,0,0,90,0,0,0.0,90.0
1497653,4,0,0,142,0,0,0.0,35.5
