,,,,,,,,,Touches,,,,,,,Take-Ons,,,,,Carries,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
179,César Azpilicueta,es ESP,DF,Sevilla,es La Liga,36-227,1989,11.5,,,,,,,,,,,,,,,,,,,,,Matches
180,Oussama El Azzouzi,ma MAR,"MF,DF",Auxerre,fr Ligue 1,24-318,2001,9,,,,,,,,,,,,,,,,,,,,,Matches
181,Mio Backhaus,de GER,GK,Werder Bremen,de Bundesliga,21-361,2004,26,,,,,,,,,,,,,,,,,,,,,Matches
182,Loïc Bade,fr FRA,DF,Leverkusen,de Bundesliga,26-001,2000,17.3,,,,,,,,,,,,,,,,,,,,,Matches
183,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,25-017,2001,5.2,,,,,,,,,,,,,,,,,,,,,Matches
184,Alex Baena,es ESP,"MF,FW",Atlético Madrid,es La Liga,24-266,2001,13.6,,,,,,,,,,,,,,,,,,,,,Matches
185,Samson Baidoo,at AUT,DF,Lens,fr Ligue 1,22-012,2004,17.2,,,,,,,,,,,,,,,,,,,,,Matches
186,Leon Bailey,jm JAM,MF,Aston Villa,eng Premier League,28-246,1997,3.8,,,,,,,,,,,,,,,,,,,,,Matches
187,Leon Bailey,jm JAM,FW,Roma,it Serie A,28-246,1997,2.1,,,,,,,,,,,,,,,,,,,,,Matches
188,Eric Bailly,ci CIV,DF,Oviedo,es La Liga,32-000,1994,9.6,,,,,,,,,,,,,,,,,,,,,Matches
189,Theo Bair,ca CAN,FW,Auxerre,fr Ligue 1,26-228,1999,0.1,,,,,,,,,,,,,,,,,,,,,Matches
190,Cédric Bakambu,cd COD,FW,Real Betis,es La Liga,35-001,1991,4.8,,,,,,,,,,,,,,,,,,,,,Matches
191,Johan Bakayoko,be BEL,"FW,MF",RB Leipzig,de Bundesliga,22-357,2003,8.4,,,,,,,,,,,,,,,,,,,,,Matches
192,Darryl Bakola,fr FRA,MF,Marseille,fr Ligue 1,18-133,2007,0.8,,,,,,,,,,,,,,,,,,,,,Matches
193,Darryl Bakola,fr FRA,MF,Sassuolo,it Serie A,18-133,2007,1.1,,,,,,,,,,,,,,,,,,,,,Matches
194,Ridle Baku,de GER,DF,RB Leipzig,de Bundesliga,28-004,1998,23.7,,,,,,,,,,,,,,,,,,,,,Matches
195,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,23-229,2002,1.2,,,,,,,,,,,,,,,,,,,,,Matches
196,Dilane Bakwa,fr FRA,MF,Nottingham Forest,eng Premier League,23-229,2002,3.8,,,,,,,,,,,,,,,,,,,,,Matches
197,Luís Balbo,ve VEN,DF,Fiorentina,it Serie A,20-015,2006,0.2,,,,,,,,,,,,,,,,,,,,,Matches
198,Tommaso Baldanzi,it ITA,MF,Genoa,it Serie A,23-020,2003,2.4,,,,,,,,,,,,,,,,,,,,,Matches
199,Tommaso Baldanzi,it ITA,"FW,MF",Roma,it Serie A,23-020,2003,4.3,,,,,,,,,,,,,,,,,,,,,Matches
200,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,22-176,2003,17.5,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
201,Fabio Baldé,pt POR,FW,Hamburger SV,de Bundesliga,20-266,2005,3.7,,,,,,,,,,,,,,,,,,,,,Matches
202,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,22-099,2004,14.4,,,,,,,,,,,,,,,,,,,,,Matches
203,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,27-076,1999,17.3,,,,,,,,,,,,,,,,,,,,,Matches
204,Daniel Ballard,nir NIR,DF,Sunderland,eng Premier League,26-202,1999,22.3,,,,,,,,,,,,,,,,,,,,,Matches
205,Carlos Ballestero,es ESP,DF,Alavés,es La Liga,21-353,2004,0,,,,,,,,,,,,,,,,,,,,,Matches
206,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,34-101,1992,3.7,,,,,,,,,,,,,,,,,,,,,Matches
207,Fodé Ballo-Touré,sn SEN,"DF,MF",Metz,fr Ligue 1,29-099,1997,9.3,,,,,,,,,,,,,,,,,,,,,Matches
208,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,24-283,2001,20.1,,,,,,,,,,,,,,,,,,,,,Matches
209,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,35-352,1990,1.1,,,,,,,,,,,,,,,,,,,,,Matches
210,Aladji Bamba,fr FRA,MF,Monaco,fr Ligue 1,19-272,2006,6.8,,,,,,,,,,,,,,,,,,,,,Matches
211,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,24-123,2001,7.6,,,,,,,,,,,,,,,,,,,,,Matches
212,Lameck Banda,zm ZAM,"MF,FW",Lecce,it Serie A,25-073,2001,14.5,,,,,,,,,,,,,,,,,,,,,Matches
213,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,19-132,2006,18.8,,,,,,,,,,,,,,,,,,,,,Matches
214,Ezechiel Banzuzi,nl NED,MF,RB Leipzig,de Bundesliga,21-055,2005,6.6,,,,,,,,,,,,,,,,,,,,,Matches
215,Tommaso Barbieri,it ITA,MF,Cremonese,it Serie A,23-229,2002,16.7,,,,,,,,,,,,,,,,,,,,,Matches
216,Valentín Barco,ar ARG,MF,Strasbourg,fr Ligue 1,21-263,2004,22.5,,,,,,,,,,,,,,,,,,,,,Matches
217,Bradley Barcola,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,23-222,2002,14.7,,,,,,,,,,,,,,,,,,,,,Matches
218,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,25-157,2000,22.1,,,,,,,,,,,,,,,,,,,,,Matches
219,Roony Bardghji,se SWE,"MF,FW",Barcelona,es La Liga,20-148,2005,4.4,,,,,,,,,,,,,,,,,,,,,Matches
220,Nicolò Barella,it ITA,MF,Inter,it Serie A,29-064,1997,23.1,,,,,,,,,,,,,,,,,,,,,Matches
221,Kike Barja,es ESP,MF,Osasuna,es La Liga,29-011,1997,3.6,,,,,,,,,,,,,,,,,,,,,Matches
222,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,32-128,1993,4.5,,,,,,,,,,,,,,,,,,,,,Matches
223,Ashley Barnes,eng ENG,"FW,MF",Burnley,eng Premier League,36-164,1989,0.4,,,,,,,,,,,,,,,,,,,,,Matches
224,Harvey Barnes,eng ENG,"FW,MF",Newcastle United,eng Premier League,28-124,1997,18.4,,,,,,,,,,,,,,,,,,,,,Matches
225,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,24-106,2001,16.3,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
226,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,22-301,2003,17.5,,,,,,,,,,,,,,,,,,,,,Matches
227,Thierno Barry,fr FRA,FW,Everton,eng Premier League,23-173,2002,18.4,,,,,,,,,,,,,,,,,,,,,Matches
228,Davide Bartesaghi,it ITA,"MF,DF",Milan,it Serie A,20-104,2005,22.7,,,,,,,,,,,,,,,,,,,,,Matches
229,Marc Bartra,es ESP,DF,Real Betis,es La Liga,35-087,1991,20.6,,,,,,,,,,,,,,,,,,,,,Matches
230,Federico Baschirotto,it ITA,DF,Cremonese,it Serie A,29-204,1996,26,,,,,,,,,,,,,,,,,,,,,Matches
231,Toma Bašić,hr CRO,MF,Lazio,it Serie A,29-138,1996,13,,,,,,,,,,,,,,,,,,,,,Matches
232,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,26-102,1999,22.2,,,,,,,,,,,,,,,,,,,,,Matches
233,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,26-364,1999,23,,,,,,,,,,,,,,,,,,,,,Matches
234,Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,29-347,1996,30,,,,,,,,,,,,,,,,,,,,,Matches
235,Michy Batshuayi,be BEL,FW,Eintracht Frankfurt,de Bundesliga,32-192,1993,1.5,,,,,,,,,,,,,,,,,,,,,Matches
236,Martin Baturina,hr CRO,"MF,FW",Como,it Serie A,23-055,2003,11.8,,,,,,,,,,,,,,,,,,,,,Matches
237,Daniel Batz,de GER,GK,Mainz 05,de Bundesliga,35-090,1991,16,,,,,,,,,,,,,,,,,,,,,Matches
238,Elias Baum,de GER,DF,Eintracht Frankfurt,de Bundesliga,20-168,2005,0.7,,,,,,,,,,,,,,,,,,,,,Matches
239,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,35-314,1990,29,,,,,,,,,,,,,,,,,,,,,Matches
240,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,26-254,1999,25.9,,,,,,,,,,,,,,,,,,,,,Matches
241,Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,27-363,1998,6,,,,,,,,,,,,,,,,,,,,,Matches
242,Vakoun Bayo,ci CIV,FW,Udinese,it Serie A,29-092,1997,4.7,,,,,,,,,,,,,,,,,,,,,Matches
243,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,31-354,1994,2.1,,,,,,,,,,,,,,,,,,,,,Matches
244,Samu Becerra,es ESP,MF,Rayo Vallecano,es La Liga,20-101,2006,0.1,,,,,,,,,,,,,,,,,,,,,Matches
245,Adrian Beck,de GER,MF,Heidenheim,de Bundesliga,28-307,1997,8.7,,,,,,,,,,,,,,,,,,,,,Matches
246,Sheraldo Becker,sr SUR,"FW,MF",Osasuna,es La Liga,31-062,1995,1.8,,,,,,,,,,,,,,,,,,,,,Matches
247,Sheraldo Becker,sr SUR,FW,Mainz 05,de Bundesliga,31-062,1995,5.5,,,,,,,,,,,,,,,,,,,,,Matches
248,Donny van de Beek,nl NED,MF,Girona,es La Liga,28-359,1997,0.5,,,,,,,,,,,,,,,,,,,,,Matches
249,Tjaš Begić,si SVN,MF,Parma,it Serie A,22-286,2003,0,,,,,,,,,,,,,,,,,,,,,Matches
250,Hannes Behrens,de GER,"DF,MF",Heidenheim,de Bundesliga,21-083,2005,9.6,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
251,Maximilian Beier,de GER,"MF,FW",Dortmund,de Bundesliga,23-177,2002,18.1,,,,,,,,,,,,,,,,,,,,,Matches
252,Luken Beitia,es ESP,DF,Real Sociedad,es La Liga,21-286,2004,0.1,,,,,,,,,,,,,,,,,,,,,Matches
253,Ismael Bekhoucha,ma MAR,DF,Getafe,es La Liga,21-143,2004,1.4,,,,,,,,,,,,,,,,,,,,,Matches
254,Reda Belahyane,ma MAR,MF,Lazio,it Serie A,21-315,2004,5.8,,,,,,,,,,,,,,,,,,,,,Matches
255,Rayane Belaid,es ESP,MF,Atlético Madrid,es La Liga,21-060,2005,0.8,,,,,,,,,,,,,,,,,,,,,Matches
256,Rafik Belghali,dz ALG,MF,Hellas Verona,it Serie A,23-309,2002,15.9,,,,,,,,,,,,,,,,,,,,,Matches
257,Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,32-074,1994,26.9,,,,,,,,,,,,,,,,,,,,,Matches
258,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,24-057,2002,23.7,,,,,,,,,,,,,,,,,,,,,Matches
259,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,34-231,1991,11.5,,,,,,,,,,,,,,,,,,,,,Matches
260,Armel Bella Kotchap,de GER,DF,Hellas Verona,it Serie A,24-122,2001,14,,,,,,,,,,,,,,,,,,,,,Matches
261,Raoul Bellanova,it ITA,MF,Atalanta,it Serie A,25-330,2000,13.2,,,,,,,,,,,,,,,,,,,,,Matches
262,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,27-289,1998,12.7,,,,,,,,,,,,,,,,,,,,,Matches
263,Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,31-024,1995,14.3,,,,,,,,,,,,,,,,,,,,,Matches
264,Jobe Bellingham,eng ENG,MF,Dortmund,de Bundesliga,20-201,2005,15.3,,,,,,,,,,,,,,,,,,,,,Matches
265,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,22-287,2003,15.6,,,,,,,,,,,,,,,,,,,,,Matches
266,Jeanuël Belocian,fr FRA,"DF,MF",Wolfsburg,de Bundesliga,21-054,2005,8.9,,,,,,,,,,,,,,,,,,,,,Matches
267,Jeanuël Belocian,fr FRA,DF,Leverkusen,de Bundesliga,21-054,2005,3.2,,,,,,,,,,,,,,,,,,,,,Matches
268,Andrea Belotti,it ITA,FW,Cagliari,it Serie A,32-113,1993,2.1,,,,,,,,,,,,,,,,,,,,,Matches
269,Fran Beltrán,es ESP,MF,Girona,es La Liga,27-068,1999,7.6,,,,,,,,,,,,,,,,,,,,,Matches
270,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,27-068,1999,5.9,,,,,,,,,,,,,,,,,,,,,Matches
271,Lucas Beltrán,ar ARG,FW,Valencia,es La Liga,25-014,2001,13.8,,,,,,,,,,,,,,,,,,,,,Matches
272,Eliesse Ben Seghir,ma MAR,MF,Leverkusen,de Bundesliga,21-055,2005,2.2,,,,,,,,,,,,,,,,,,,,,Matches
273,Eliesse Ben Seghir,ma MAR,MF,Monaco,fr Ligue 1,21-055,2005,0.5,,,,,,,,,,,,,,,,,,,,,Matches
274,Carlos Benavídez,uy URU,DF,Alavés,es La Liga,28-013,1998,2.7,,,,,,,,,,,,,,,,,,,,,Matches
275,Adrian Benedyczak,pl POL,FW,Parma,it Serie A,25-139,2000,5.4,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
276,Yassine Benhattab,fr FRA,"MF,FW",Nantes,fr Ligue 1,23-145,2002,5.3,,,,,,,,,,,,,,,,,,,,,Matches
277,Walter Benítez,ar ARG,GK,Crystal Palace,eng Premier League,33-083,1993,1,,,,,,,,,,,,,,,,,,,,,Matches
278,Iker Benito,es ESP,MF,Osasuna,es La Liga,23-245,2002,1.7,,,,,,,,,,,,,,,,,,,,,Matches
279,Mohamed Benoit Dao,fr FRA,FW,Paris FC,fr Ligue 1,19-069,2007,0,,,,,,,,,,,,,,,,,,,,,Matches
280,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,30-361,1995,15.5,,,,,,,,,,,,,,,,,,,,,Matches
281,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,31-139,1994,12.3,,,,,,,,,,,,,,,,,,,,,Matches
282,Rodrigo Bentancur,uy URU,MF,Tottenham Hotspur,eng Premier League,28-291,1997,15.7,,,,,,,,,,,,,,,,,,,,,Matches
283,Lucas Beraldo,br BRA,DF,Paris Saint-Germain,fr Ligue 1,22-139,2003,10.4,,,,,,,,,,,,,,,,,,,,,Matches
284,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,31-254,1994,18.5,,,,,,,,,,,,,,,,,,,,,Matches
285,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,36-061,1990,24.5,,,,,,,,,,,,,,,,,,,,,Matches
286,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,30-282,1995,20.5,,,,,,,,,,,,,,,,,,,,,Matches
287,Sander Berge,no NOR,MF,Fulham,eng Premier League,28-057,1998,29.8,,,,,,,,,,,,,,,,,,,,,Matches
288,Lucas Bergström,fi FIN,GK,Mallorca,es La Liga,23-219,2002,5,,,,,,,,,,,,,,,,,,,,,Matches
289,Lucas Bergvall,se SWE,MF,Tottenham Hotspur,eng Premier League,20-069,2006,9.4,,,,,,,,,,,,,,,,,,,,,Matches
290,Medon Berisha,al ALB,MF,Lecce,it Serie A,22-173,2003,9.7,,,,,,,,,,,,,,,,,,,,,Matches
291,Anthony Bermont,fr FRA,FW,Lens,fr Ligue 1,21-061,2005,1,,,,,,,,,,,,,,,,,,,,,Matches
292,Adrian Bernabe,es ESP,MF,Parma,it Serie A,24-321,2001,24.3,,,,,,,,,,,,,,,,,,,,,Matches
293,Marc Bernal,es ESP,MF,Barcelona,es La Liga,18-321,2007,5.9,,,,,,,,,,,,,,,,,,,,,Matches
294,Gabin Bernardeau,fr FRA,MF,Nice,fr Ligue 1,20-078,2006,1.1,,,,,,,,,,,,,,,,,,,,,Matches
295,Federico Bernardeschi,it ITA,"MF,FW",Bologna,it Serie A,32-055,1994,9.9,,,,,,,,,,,,,,,,,,,,,Matches
296,Bernardo,br BRA,DF,Hoffenheim,de Bundesliga,30-333,1995,21.8,,,,,,,,,,,,,,,,,,,,,Matches
297,Lorenzo Bernasconi,it ITA,MF,Atalanta,it Serie A,22-147,2003,17.1,,,,,,,,,,,,,,,,,,,,,Matches
298,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,26-321,1999,21.6,,,,,,,,,,,,,,,,,,,,,Matches
299,Nicolò Bertola,it ITA,"DF,MF",Udinese,it Serie A,23-020,2003,18.3,,,,,,,,,,,,,,,,,,,,,Matches
300,Jan-Niklas Beste,de GER,MF,Freiburg,de Bundesliga,27-098,1999,15.8,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
301,Beto,gw GNB,FW,Everton,eng Premier League,28-071,1998,14.3,,,,,,,,,,,,,,,,,,,,,Matches
302,Sam Beukema,nl NED,DF,Napoli,it Serie A,27-146,1998,14.8,,,,,,,,,,,,,,,,,,,,,Matches
303,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,33-026,1993,20.6,,,,,,,,,,,,,,,,,,,,,Matches
304,Mika Biereth,dk DEN,FW,Monaco,fr Ligue 1,23-063,2003,11.3,,,,,,,,,,,,,,,,,,,,,Matches
305,Pedro Bigas,es ESP,DF,Elche,es La Liga,35-209,1990,17.8,,,,,,,,,,,,,,,,,,,,,Matches
306,Justin Bijlow,nl NED,GK,Genoa,it Serie A,28-080,1998,10,,,,,,,,,,,,,,,,,,,,,Matches
307,Jaka Bijol,si SVN,DF,Leeds United,eng Premier League,27-066,1999,14.5,,,,,,,,,,,,,,,,,,,,,Matches
308,Cristiano Biraghi,it ITA,"MF,DF",Torino,it Serie A,33-223,1992,5.3,,,,,,,,,,,,,,,,,,,,,Matches
309,Veljko Birmančević,rs SRB,"FW,MF",Getafe,es La Liga,28-038,1998,0.8,,,,,,,,,,,,,,,,,,,,,Matches
310,Tom Bischof,de GER,"DF,MF",Bayern Munich,de Bundesliga,20-288,2005,12.5,,,,,,,,,,,,,,,,,,,,,Matches
311,Yves Bissouma,ml MLI,MF,Tottenham Hotspur,eng Premier League,29-225,1996,5.1,,,,,,,,,,,,,,,,,,,,,Matches
312,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,32-114,1993,5.6,,,,,,,,,,,,,,,,,,,,,Matches
313,Emmanuel Biumla,fr FRA,DF,Angers,fr Ligue 1,20-339,2005,2.6,,,,,,,,,,,,,,,,,,,,,Matches
314,Marco Bizot,nl NED,GK,Aston Villa,eng Premier League,35-033,1991,4.5,,,,,,,,,,,,,,,,,,,,,Matches
315,Antonio Blanco,es ESP,MF,Alavés,es La Liga,25-263,2000,27.7,,,,,,,,,,,,,,,,,,,,,Matches
316,Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,28-102,1997,13.6,,,,,,,,,,,,,,,,,,,,,Matches
317,Janis Blaswich,de GER,GK,Leverkusen,de Bundesliga,34-345,1991,9.3,,,,,,,,,,,,,,,,,,,,,Matches
318,Daley Blind,nl NED,DF,Girona,es La Liga,36-034,1990,26.4,,,,,,,,,,,,,,,,,,,,,Matches
319,Adam Boayar,ma MAR,MF,Elche,es La Liga,20-181,2005,1.2,,,,,,,,,,,,,,,,,,,,,Matches
320,Oscar Bobb,no NOR,"MF,FW",Manchester City,eng Premier League,22-274,2003,5.2,,,,,,,,,,,,,,,,,,,,,Matches
321,Oscar Bobb,no NOR,MF,Fulham,eng Premier League,22-274,2003,3.8,,,,,,,,,,,,,,,,,,,,,Matches
322,Ben Bobzien,de GER,"FW,MF",Mainz 05,de Bundesliga,22-348,2003,0.1,,,,,,,,,,,,,,,,,,,,,Matches
323,Arnaud Bodart,be BEL,GK,Lille,fr Ligue 1,28-032,1998,2.5,,,,,,,,,,,,,,,,,,,,,Matches
324,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,25-211,2000,5.1,,,,,,,,,,,,,,,,,,,,,Matches
325,Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,29-099,1997,7.2,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
326,Jeremie Boga,ci CIV,"FW,MF",Juventus,it Serie A,29-099,1997,4.1,,,,,,,,,,,,,,,,,,,,,Matches
327,Lamare Bogarde,nl NED,"MF,DF",Aston Villa,eng Premier League,22-097,2004,9,,,,,,,,,,,,,,,,,,,,,Matches
328,Jayden Bogle,eng ENG,"DF,MF",Leeds United,eng Premier League,25-259,2000,26.7,,,,,,,,,,,,,,,,,,,,,Matches
329,Dmytro Bohdanov,ua UKR,MF,Union Berlin,de Bundesliga,19-037,2007,0,,,,,,,,,,,,,,,,,,,,,Matches
330,Adama Boiro,es ESP,DF,Athletic Club,es La Liga,23-294,2002,6.6,,,,,,,,,,,,,,,,,,,,,Matches
331,Morgan Bokelé Mputu,cm CMR,MF,Metz,fr Ligue 1,22-030,2004,2.5,,,,,,,,,,,,,,,,,,,,,Matches
332,Hugo Bolin,se SWE,MF,Gladbach,de Bundesliga,22-262,2003,4,,,,,,,,,,,,,,,,,,,,,Matches
333,Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,27-111,1998,1.5,,,,,,,,,,,,,,,,,,,,,Matches
334,Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,26-013,2000,1.6,,,,,,,,,,,,,,,,,,,,,Matches
335,Javier Boñar,es ESP,DF,Atlético Madrid,es La Liga,20-313,2005,1,,,,,,,,,,,,,,,,,,,,,Matches
336,Federico Bonazzoli,it ITA,FW,Cremonese,it Serie A,28-326,1997,22.3,,,,,,,,,,,,,,,,,,,,,Matches
337,Warren Bondo,fr FRA,MF,Cremonese,it Serie A,22-209,2003,17.7,,,,,,,,,,,,,,,,,,,,,Matches
338,Giovanni Bonfanti,it ITA,"DF,MF",Pisa,it Serie A,23-085,2003,5.5,,,,,,,,,,,,,,,,,,,,,Matches
339,Victor Boniface,ng NGA,FW,Werder Bremen,de Bundesliga,25-110,2000,3.7,,,,,,,,,,,,,,,,,,,,,Matches
340,Rahim Bonkano,ne NIG,DF,Oviedo,es La Liga,24-101,2002,16.1,,,,,,,,,,,,,,,,,,,,,Matches
341,Ange-Yoan Bonny,fr FRA,FW,Inter,it Serie A,22-169,2003,9.4,,,,,,,,,,,,,,,,,,,,,Matches
342,Thiago Borbas,uy URU,FW,Oviedo,es La Liga,24-005,2002,0.9,,,,,,,,,,,,,,,,,,,,,Matches
343,Sebastiaan Bornauw,be BEL,DF,Leeds United,eng Premier League,27-021,1999,3.4,,,,,,,,,,,,,,,,,,,,,Matches
344,Gennaro Borrelli,it ITA,FW,Cagliari,it Serie A,26-033,2000,12.4,,,,,,,,,,,,,,,,,,,,,Matches
345,Olivier Boscagli,fr FRA,DF,Brighton,eng Premier League,28-145,1997,5.9,,,,,,,,,,,,,,,,,,,,,Matches
346,Sebastián Boselli,uy URU,DF,Getafe,es La Liga,22-129,2003,2.5,,,,,,,,,,,,,,,,,,,,,Matches
347,Sven Botman,nl NED,DF,Newcastle United,eng Premier League,26-090,2000,13.4,,,,,,,,,,,,,,,,,,,,,Matches
348,Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,18-192,2007,21.5,,,,,,,,,,,,,,,,,,,,,Matches
349,Badredine Bouanani,dz ALG,MF,Nice,fr Ligue 1,21-125,2004,1,,,,,,,,,,,,,,,,,,,,,Matches
350,Badredine Bouanani,dz ALG,MF,Stuttgart,de Bundesliga,21-125,2004,4.9,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
351,Kaïl Boudache,fr FRA,FW,Nice,fr Ligue 1,19-301,2006,4.3,,,,,,,,,,,,,,,,,,,,,Matches
352,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,26-201,1999,14.3,,,,,,,,,,,,,,,,,,,,,Matches
353,Sofiane Boufal,ma MAR,"FW,MF",Le Havre,fr Ligue 1,32-207,1993,7.6,,,,,,,,,,,,,,,,,,,,,Matches
354,Justin Bourgault,fr FRA,FW,Brest,fr Ligue 1,20-210,2005,0.2,,,,,,,,,,,,,,,,,,,,,Matches
355,Jarrod Bowen,eng ENG,"MF,FW",West Ham United,eng Premier League,29-113,1996,31.9,,,,,,,,,,,,,,,,,,,,,Matches
356,Kieron Bowie,sct SCO,FW,Hellas Verona,it Serie A,23-203,2002,8.3,,,,,,,,,,,,,,,,,,,,,Matches
357,Lucas Boyé,ar ARG,FW,Alavés,es La Liga,30-043,1996,20,,,,,,,,,,,,,,,,,,,,,Matches
358,Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,24-187,2001,21.2,,,,,,,,,,,,,,,,,,,,,Matches
359,Rosen Bozhinov,bg BUL,DF,Pisa,it Serie A,21-079,2005,3.8,,,,,,,,,,,,,,,,,,,,,Matches
360,Domagoj Bradarić,hr CRO,MF,Hellas Verona,it Serie A,26-123,1999,20.3,,,,,,,,,,,,,,,,,,,,,Matches
361,Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,22-277,2003,10.3,,,,,,,,,,,,,,,,,,,,,Matches
362,Bilal Brahimi,dz ALG,"FW,MF",Nice,fr Ligue 1,26-029,2000,0,,,,,,,,,,,,,,,,,,,,,Matches
363,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,29-345,1996,14.7,,,,,,,,,,,,,,,,,,,,,Matches
364,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,23-289,2002,6.6,,,,,,,,,,,,,,,,,,,,,Matches
365,Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,26-161,1999,22,,,,,,,,,,,,,,,,,,,,,Matches
